Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)",LE,UE
Africa,,8/10/2020,12998.71429,,,,
Africa,,8/11/2020,12636.14286,,,,
Africa,,8/12/2020,12400,,,,
Africa,,8/13/2020,11524,,,,
Africa,,8/14/2020,10938.57143,,,,
Africa,,8/15/2020,10848.71429,,,,
Africa,,8/16/2020,10530.57143,,,,
Africa,,8/17/2020,10108.28571,,,,
Africa,,8/18/2020,10135.28571,,,,
Africa,,8/19/2020,9950.71429,,,,
Africa,,8/20/2020,10398.71429,,,,
Africa,,8/21/2020,10422.85714,,,,
Africa,,8/22/2020,10056.14286,,,,
Africa,,8/23/2020,9823.14286,,,,
Africa,,8/24/2020,9581.57143,,,,
Africa,,8/25/2020,9622.28571,,,,
Africa,,8/26/2020,9804.28571,,,,
Africa,,8/27/2020,9262.14286,,,,
Africa,,8/28/2020,8942.71429,,,,
Africa,,8/29/2020,8634.14286,,,,
Africa,,8/30/2020,8437.42857,,,,
Africa,,8/31/2020,8505,,,,
Africa,,9/1/2020,8159.14286,,,,
Africa,,9/2/2020,8108,,,,
Africa,,9/3/2020,8019,,,,
Africa,,9/4/2020,7762.28571,,,,
Africa,,9/5/2020,7569,,,,
Africa,,9/6/2020,7758.28571,,,,
Africa,,9/7/2020,7708.28571,,,,
Africa,,9/8/2020,7756.28571,,,,
Africa,,9/9/2020,7718.28571,,,,
Africa,,9/10/2020,7756.71429,,,,
Africa,,9/11/2020,7935.71429,,,,
Africa,,9/12/2020,8235.57143,,,,
Africa,,9/13/2020,7891.42857,,,,
Africa,,9/14/2020,7697.71429,,,,
Africa,,9/15/2020,7572.28571,,,,
Africa,,9/16/2020,7467.28571,,,,
Africa,,9/17/2020,7320.71429,,,,
Africa,,9/18/2020,7432.42857,,,,
Africa,,9/19/2020,7347.85714,,,,
Africa,,9/20/2020,7608,,,,
Africa,,9/21/2020,7773.28571,,,,
Africa,,9/22/2020,7747.14286,,,,
Africa,,9/23/2020,7784.42857,,,,
Africa,,9/24/2020,7933.85714,,,,
Africa,,9/25/2020,7865.85714,,,,
Africa,,9/26/2020,7841.57143,,,,
Africa,,9/27/2020,7549.28571,,,,
Africa,,9/28/2020,7513.71429,,,,
Africa,,9/29/2020,7469.71429,,,,
Albania,ALB,1/24/2020,,,0,0,0
Albania,ALB,1/25/2020,,,0,0,0
Albania,ALB,1/26/2020,,,0.33,0,0.95
Albania,ALB,1/27/2020,,,0.67,0,1.9
Albania,ALB,1/28/2020,,,1.25,0.07,2
Albania,ALB,1/29/2020,,,0.6,0,1
Albania,ALB,1/30/2020,,,0.78,0,1.8
Albania,ALB,1/31/2020,,,0.77,0,2.38
Albania,ALB,2/1/2020,,,0.75,0,3
Albania,ALB,2/2/2020,,,0.97,0,4.48
Albania,ALB,2/3/2020,,,1.09,0,3
Albania,ALB,2/4/2020,,,1.15,0,4
Albania,ALB,2/5/2020,,,1.26,0,4
Albania,ALB,2/6/2020,,,1.47,0,5.9
Albania,ALB,2/7/2020,,,1.63,0,5
Albania,ALB,2/8/2020,,,1.93,0,6
Albania,ALB,2/9/2020,,,1.96,0,5.52
Albania,ALB,2/10/2020,,,2.7,0,9.52
Albania,ALB,2/11/2020,,,2.97,0,9.05
Albania,ALB,2/12/2020,,,3.73,0,8.52
Albania,ALB,2/13/2020,,,4.29,0,13
Albania,ALB,2/14/2020,,,4.66,0,12.52
Albania,ALB,2/15/2020,,,5.64,0.48,14.52
Albania,ALB,2/16/2020,,,6.87,1,16.05
Albania,ALB,2/17/2020,,,7.6,1,21.52
Albania,ALB,2/18/2020,,,8.42,0.48,19
Albania,ALB,2/19/2020,,,10.13,1,27.52
Albania,ALB,2/20/2020,,,11.94,1,28
Albania,ALB,2/21/2020,,,13.56,1.48,37.57
Albania,ALB,2/22/2020,,,16.06,1.95,42.52
Albania,ALB,2/23/2020,,,17.98,1,45.15
Albania,ALB,2/24/2020,,,21.97,2.48,58.52
Albania,ALB,2/25/2020,,,25.63,4,67.1
Albania,ALB,2/26/2020,,,29.86,3.43,73.05
Albania,ALB,2/27/2020,,,34.27,5.47,87.87
Albania,ALB,2/28/2020,,,38.91,8.47,96
Albania,ALB,2/29/2020,,,45.84,5.95,114.57
Albania,ALB,3/1/2020,,,52.04,9,138.57
Albania,ALB,3/2/2020,,,60.82,10.48,160.57
Albania,ALB,3/3/2020,,,69.45,14.48,171.57
Albania,ALB,3/4/2020,,,78.57,12.47,191.1
Albania,ALB,3/5/2020,,,90.92,16.95,221.25
Albania,ALB,3/6/2020,,,106.4,16.42,248.62
Albania,ALB,3/7/2020,,,123.15,22.48,304.57
Albania,ALB,3/8/2020,,,140.96,21.48,330.2
Albania,ALB,3/9/2020,,,166.23,30.32,381.58
Albania,ALB,3/10/2020,,,186.43,35.85,429.62
Albania,ALB,3/11/2020,3.33333,,209.87,44.9,485.45
Albania,ALB,3/12/2020,2.75,,221.22,40.9,517.15
Albania,ALB,3/13/2020,4.6,,223.94,33.8,513.97
Albania,ALB,3/14/2020,5.5,,229.1,43.12,561.55
Albania,ALB,3/15/2020,5.42857,,229.28,42.42,525.6
Albania,ALB,3/16/2020,5.71429,,230.17,47.48,509
Albania,ALB,3/17/2020,6.42857,,229.72,43.48,543.12
Albania,ALB,3/18/2020,6.42857,,231.7,38.8,541.62
Albania,ALB,3/19/2020,6.85714,,233.38,41.42,549.02
Albania,ALB,3/20/2020,6.71429,,234.15,39.33,528.97
Albania,ALB,3/21/2020,5.28571,,235.64,41.42,531.25
Albania,ALB,3/22/2020,5.42857,,240.74,45,536.62
Albania,ALB,3/23/2020,6.71429,,243.93,50.9,540
Albania,ALB,3/24/2020,7,,243.03,44.42,530.85
Albania,ALB,3/25/2020,9.71429,,243.77,46.7,502.58
Albania,ALB,3/26/2020,12.42857,,234.82,49.85,532.25
Albania,ALB,3/27/2020,14.85714,,233.45,38.9,515.85
Albania,ALB,3/28/2020,16.57143,,229.39,47.95,504.6
Albania,ALB,3/29/2020,17.28571,,225.3,43.9,480.87
Albania,ALB,3/30/2020,17.57143,,226.2,43.7,473.1
Albania,ALB,3/31/2020,17.57143,,225.94,35.42,504.52
Albania,ALB,4/1/2020,17.14286,,221.24,46.9,483.12
Albania,ALB,4/2/2020,16.14286,,220.45,37.48,462.1
Albania,ALB,4/3/2020,14.71429,,217.23,40.42,457.05
Albania,ALB,4/4/2020,16.85714,,208.7,33.95,449.3
Albania,ALB,4/5/2020,19.42857,,201.8,34,452.2
Albania,ALB,4/6/2020,21.28571,,192.53,37,416.47
Albania,ALB,4/7/2020,22,,183.38,30,408.35
Albania,ALB,4/8/2020,20,,174.51,32,381.82
Albania,ALB,4/9/2020,20.14286,,167.33,34,385.9
Albania,ALB,4/10/2020,18.85714,,160.25,25.48,369.02
Albania,ALB,4/11/2020,16,,152.85,27.9,365.1
Albania,ALB,4/12/2020,14.28571,,144.44,29.48,343.62
Albania,ALB,4/13/2020,12.14286,,140.06,26,330.67
Albania,ALB,4/14/2020,12.85714,,130.19,16,309.85
Albania,ALB,4/15/2020,13.14286,,126.02,27.48,294.75
Albania,ALB,4/16/2020,13.42857,,116.01,20.48,290.52
Albania,ALB,4/17/2020,15.57143,,106.05,18.42,259.32
Albania,ALB,4/18/2020,17.57143,,98.68,15.47,248.45
Albania,ALB,4/19/2020,16.42857,,92.52,15.43,221.87
Albania,ALB,4/20/2020,16.57143,,86.66,17,220
Albania,ALB,4/21/2020,16.71429,,80.93,14.95,196.17
Albania,ALB,4/22/2020,19.14286,,78.17,16.48,194.37
Albania,ALB,4/23/2020,20,,75.56,13.48,190.42
Albania,ALB,4/24/2020,20.71429,,71.42,8.95,175.75
Albania,ALB,4/25/2020,19.85714,,71.91,11.9,184.52
Albania,ALB,4/26/2020,23.42857,,69.5,10.43,177.77
Albania,ALB,4/27/2020,23.42857,,69.32,10,166.52
Albania,ALB,4/28/2020,21.71429,,65.94,12.95,155.55
Albania,ALB,4/29/2020,20.14286,,63.07,10.48,170.5
Albania,ALB,4/30/2020,18.85714,,61.31,10.48,145
Albania,ALB,5/1/2020,15.71429,,60.46,11,162.57
Albania,ALB,5/2/2020,14.85714,,58.33,10.48,156.4
Albania,ALB,5/3/2020,11,,57.55,9.95,153.97
Albania,ALB,5/4/2020,9.85714,,55.6,7.9,151.55
Albania,ALB,5/5/2020,9.57143,,53.55,10,132.72
Albania,ALB,5/6/2020,10,,51.58,8,136.92
Albania,ALB,5/7/2020,9.42857,,51.25,10,134.82
Albania,ALB,5/8/2020,9.85714,,50.07,7,143.62
Albania,ALB,5/9/2020,9.71429,,52.28,7,137.5
Albania,ALB,5/10/2020,9.57143,,53.13,7.47,118.05
Albania,ALB,5/11/2020,10.42857,,52.57,12,139.05
Albania,ALB,5/12/2020,9.85714,,53.96,7,144.57
Albania,ALB,5/13/2020,8,,55.01,7,147.92
Albania,ALB,5/14/2020,6.85714,,57.31,7,148.4
Albania,ALB,5/15/2020,8,,60.15,10.48,147.1
Albania,ALB,5/16/2020,9.42857,,64.11,10.95,162.77
Albania,ALB,5/17/2020,11,,64.4,6.95,167.15
Albania,ALB,5/18/2020,11.14286,,67.03,9.9,170.57
Albania,ALB,5/19/2020,10.85714,,69.58,9,171.52
Albania,ALB,5/20/2020,10.42857,,72.29,12,184.15
Albania,ALB,5/21/2020,12,,77.32,10.48,187.67
Albania,ALB,5/22/2020,10.14286,,82.01,11.43,194.55
Albania,ALB,5/23/2020,9.28571,,88.49,6.47,208.2
Albania,ALB,5/24/2020,8,,95.93,12.43,214.72
Albania,ALB,5/25/2020,7.42857,,100.05,10.33,244.67
Albania,ALB,5/26/2020,8,,109.24,10.48,244.32
Albania,ALB,5/27/2020,11.42857,,116.96,15.47,270.67
Albania,ALB,5/28/2020,12.28571,,125.66,16.33,285.62
Albania,ALB,5/29/2020,15.28571,,133.56,17.38,295.57
Albania,ALB,5/30/2020,16.85714,,144.88,14.8,334.55
Albania,ALB,5/31/2020,19,,155.57,17.42,347.05
Albania,ALB,6/1/2020,19.85714,,166.17,18.42,356.52
Albania,ALB,6/2/2020,19.85714,,178.43,25.48,373.3
Albania,ALB,6/3/2020,19.28571,,191.97,21.48,412.15
Albania,ALB,6/4/2020,19.14286,,204.9,17.75,437.05
Albania,ALB,6/5/2020,17.28571,,216.54,25,467.02
Albania,ALB,6/6/2020,16.14286,,234.15,24.9,516.6
Albania,ALB,6/7/2020,15.71429,,247.08,24.7,523.47
Albania,ALB,6/8/2020,15.57143,,263.75,28.85,559.35
Albania,ALB,6/9/2020,17.14286,,280.49,28.9,587.02
Albania,ALB,6/10/2020,19.28571,,297.21,36.33,637.27
Albania,ALB,6/11/2020,22.42857,,317.03,33.75,692.92
Albania,ALB,6/12/2020,26.85714,,339.32,32.48,693.6
Albania,ALB,6/13/2020,29.14286,,357.19,37.98,745.42
Albania,ALB,6/14/2020,33.14286,,382.61,43.9,791.9
Albania,ALB,6/15/2020,39.28571,,405.02,44.42,822.72
Albania,ALB,6/16/2020,46.71429,,433.6,52.28,857.5
Albania,ALB,6/17/2020,53.28571,,468.93,56.5,916.05
Albania,ALB,6/18/2020,54.42857,,508.63,61.8,1000.77
Albania,ALB,6/19/2020,57.57143,,534.64,62.22,1043.27
Albania,ALB,6/20/2020,60.28571,,561.52,72.85,1134.4
Albania,ALB,6/21/2020,61,,590.3,69.9,1176.1
Albania,ALB,6/22/2020,58,,618.63,73.28,1231.17
Albania,ALB,6/23/2020,57.85714,,646.84,77.95,1255.67
Albania,ALB,6/24/2020,53.57143,,681.16,89.93,1352.35
Albania,ALB,6/25/2020,56,,711.99,83.7,1407.47
Albania,ALB,6/26/2020,57.71429,,745.68,89.93,1479.2
Albania,ALB,6/27/2020,61.57143,,788.24,103.47,1565.4
Albania,ALB,6/28/2020,62.71429,,822.2,111.12,1661.1
Albania,ALB,6/29/2020,67.85714,,865.85,117.4,1719.42
Albania,ALB,6/30/2020,67.28571,,912.21,119.35,1815.25
Albania,ALB,7/1/2020,69.71429,,954.62,135.7,1860.17
Albania,ALB,7/2/2020,66.57143,,992.72,156.02,1986.07
Albania,ALB,7/3/2020,67.14286,,1019.25,145.9,2047.62
Albania,ALB,7/4/2020,69,,1031.29,144.38,2048.87
Albania,ALB,7/5/2020,69.85714,,1037.61,140.32,1978.32
Albania,ALB,7/6/2020,70.14286,,1038.13,137.48,2025.5
Albania,ALB,7/7/2020,71.14286,,1060.56,155.18,2063.25
Albania,ALB,7/8/2020,71.85714,,1071.69,155.22,2022.5
Albania,ALB,7/9/2020,75.14286,,1076.23,158.32,2050.62
Albania,ALB,7/10/2020,75.14286,,1089.25,167.9,2130.45
Albania,ALB,7/11/2020,75.14286,,1110.11,156.88,2019.07
Albania,ALB,7/12/2020,78.85714,,1123.22,168.43,2109.65
Albania,ALB,7/13/2020,80.14286,,1134.27,169.48,2071.35
Albania,ALB,7/14/2020,86.71429,,1151.75,178.35,2133.02
Albania,ALB,7/15/2020,89.85714,,1160.35,177.6,2080.12
Albania,ALB,7/16/2020,92.28571,,1176.4,187.1,2143.7
Albania,ALB,7/17/2020,94.71429,,1184.46,159.85,2148.65
Albania,ALB,7/18/2020,89.71429,,1195.44,166.85,2145.02
Albania,ALB,7/19/2020,91,,1203.39,179.22,2145.02
Albania,ALB,7/20/2020,90.85714,,1207.3,170.48,2134.22
Albania,ALB,7/21/2020,85.71429,,1218.46,170.4,2215.42
Albania,ALB,7/22/2020,89,,1218.78,173.07,2227.27
Albania,ALB,7/23/2020,86.57143,,1228.21,179.02,2295.25
Albania,ALB,7/24/2020,87.85714,,1236.43,174.45,2260.85
Albania,ALB,7/25/2020,94.85714,,1239.1,172.9,2327.52
Albania,ALB,7/26/2020,89.85714,,1251.01,177.98,2329.82
Albania,ALB,7/27/2020,96.14286,,1263.26,175.38,2395
Albania,ALB,7/28/2020,101.28571,,1267.98,160.8,2388.25
Albania,ALB,7/29/2020,101,,1273.51,156.55,2383.32
Albania,ALB,7/30/2020,106.71429,,1275.73,165.48,2379.92
Albania,ALB,7/31/2020,104.42857,,1283.88,152.7,2396.15
Albania,ALB,8/1/2020,100.85714,,1273.16,167.15,2345.52
Albania,ALB,8/2/2020,108.42857,,1273.08,157.8,2352.17
Albania,ALB,8/3/2020,108,,1263.79,151.43,2241.52
Albania,ALB,8/4/2020,105.71429,,1257.87,162.07,2204.85
Albania,ALB,8/5/2020,107.57143,,1260.16,148.7,2272.55
Albania,ALB,8/6/2020,112,,1257.59,156.75,2204.2
Albania,ALB,8/7/2020,117,,1259.79,168.05,2227.02
Albania,ALB,8/8/2020,125,,1257.75,145.05,2196.62
Albania,ALB,8/9/2020,125.57143,,1250.34,154.45,2217.8
Albania,ALB,8/10/2020,127.42857,,1243.11,154.8,2219.25
Albania,ALB,8/11/2020,130.85714,,1244.45,162.95,2232.47
Albania,ALB,8/12/2020,132.28571,,1240.1,159.07,2319.07
Albania,ALB,8/13/2020,132.57143,,1236.64,153.93,2292.82
Albania,ALB,8/14/2020,136.42857,,1221.47,171.57,2249.95
Albania,ALB,8/15/2020,138,,1202.61,154.82,2160.95
Albania,ALB,8/16/2020,140.71429,,1186.35,138.2,2093.22
Albania,ALB,8/17/2020,138.42857,,1175.72,154.43,2050.2
Albania,ALB,8/18/2020,137.57143,,1156.96,159.12,2016.05
Albania,ALB,8/19/2020,139.71429,,1141.3,158.2,1966.42
Albania,ALB,8/20/2020,142.14286,,1131.8,151.23,1940.15
Albania,ALB,8/21/2020,142.28571,,1111.74,148.68,1909.42
Albania,ALB,8/22/2020,143.14286,,1101.17,126.7,1894.92
Albania,ALB,8/23/2020,145,,1083.63,154.85,1884.6
Albania,ALB,8/24/2020,149.57143,,1067.61,150.65,1852.92
Albania,ALB,8/25/2020,158,,1060.27,142.52,1864.82
Albania,ALB,8/26/2020,157.85714,,1049.22,151.25,1848.8
Albania,ALB,8/27/2020,159.28571,,1032.78,134.1,1870.5
Albania,ALB,8/28/2020,159.42857,,1019.1,169.25,1873.77
Albania,ALB,8/29/2020,153.71429,,998.63,149.73,1788.67
Albania,ALB,8/30/2020,143.42857,,989.57,156.6,1704.77
Albania,ALB,8/31/2020,136.14286,,974.72,152.72,1672.25
Albania,ALB,9/1/2020,129.71429,,957.72,148.43,1723.27
Albania,ALB,9/2/2020,121,,944.51,155.9,1596.87
Albania,ALB,9/3/2020,114.42857,,933.34,167.55,1598.57
Albania,ALB,9/4/2020,108.71429,,919.91,138.4,1616.1
Albania,ALB,9/5/2020,110.28571,,904.15,141.93,1615.3
Albania,ALB,9/6/2020,117.57143,,890.7,151.58,1599.4
Albania,ALB,9/7/2020,125,,874.16,151.45,1633.22
Albania,ALB,9/8/2020,127.57143,,865.17,147.9,1623.25
Albania,ALB,9/9/2020,135.28571,,853.05,146.32,1583.53
Albania,ALB,9/10/2020,139.42857,,842.29,147.9,1629.2
Albania,ALB,9/11/2020,145.14286,,825.91,137.62,1643.37
Albania,ALB,9/12/2020,150.57143,,818.51,145.65,1681.57
Albania,ALB,9/13/2020,154.71429,,802.86,150.18,1611.2
Albania,ALB,9/14/2020,156.85714,,798.87,147.25,1696.17
Albania,ALB,9/15/2020,159.14286,,789.08,150.85,1654.32
Albania,ALB,9/16/2020,159.85714,,778.91,148.6,1644.7
Albania,ALB,9/17/2020,158.85714,,763.68,131.52,1645.5
Albania,ALB,9/18/2020,155.42857,,759.85,147.95,1716.62
Albania,ALB,9/19/2020,150.28571,,744.48,155.43,1700.47
Albania,ALB,9/20/2020,148.71429,,727.77,149.75,1705.77
Albania,ALB,9/21/2020,147.42857,,727.58,134.93,1714.25
Albania,ALB,9/22/2020,145,,713.27,141.98,1683.05
Albania,ALB,9/23/2020,142,,708.6,150.65,1736.4
Albania,ALB,9/24/2020,138.71429,,696.79,134.98,1739.35
Albania,ALB,9/25/2020,139,,685.79,142.12,1713.4
Albania,ALB,9/26/2020,138.85714,,,,
Albania,ALB,9/27/2020,132.42857,,,,
Albania,ALB,9/28/2020,124.85714,,,,
Albania,ALB,9/29/2020,122.28571,,,,
Algeria,DZA,1/2/2020,0,,,,
Algeria,DZA,1/3/2020,0,,,,
Algeria,DZA,1/4/2020,0,,,,
Algeria,DZA,1/5/2020,0,,,,
Algeria,DZA,1/6/2020,0,,,,
Algeria,DZA,1/7/2020,0,,,,
Algeria,DZA,1/8/2020,0,,,,
Algeria,DZA,1/9/2020,0,,,,
Algeria,DZA,1/10/2020,0,,,,
Algeria,DZA,1/11/2020,0,,,,
Algeria,DZA,1/12/2020,0,,,,
Algeria,DZA,1/13/2020,0,,,,
Algeria,DZA,1/14/2020,0,,,,
Algeria,DZA,1/15/2020,0,,,,
Algeria,DZA,1/16/2020,0,,,,
Algeria,DZA,1/17/2020,0,,,,
Algeria,DZA,1/18/2020,0,,,,
Algeria,DZA,1/19/2020,0,,,,
Algeria,DZA,1/20/2020,0,,,,
Algeria,DZA,1/21/2020,0,,,,
Algeria,DZA,1/22/2020,0,,,,
Algeria,DZA,1/23/2020,0,,,,
Algeria,DZA,1/24/2020,0,,,,
Algeria,DZA,1/25/2020,0,,,,
Algeria,DZA,1/26/2020,0,,,,
Algeria,DZA,1/27/2020,0,,,,
Algeria,DZA,1/28/2020,0,,,,
Algeria,DZA,1/29/2020,0,,,,
Algeria,DZA,1/30/2020,0,,,,
Algeria,DZA,1/31/2020,0,,,,
Algeria,DZA,2/1/2020,0,,,,
Algeria,DZA,2/2/2020,0,,,,
Algeria,DZA,2/3/2020,0,,,,
Algeria,DZA,2/4/2020,0,,,,
Algeria,DZA,2/5/2020,0,,,,
Algeria,DZA,2/6/2020,0,,0,0,0
Algeria,DZA,2/7/2020,0,,1,1,1
Algeria,DZA,2/8/2020,0,,0.33,0,2
Algeria,DZA,2/9/2020,0,,0.7,0,3
Algeria,DZA,2/10/2020,0,,0.97,0,3
Algeria,DZA,2/11/2020,0,,1.33,0,4
Algeria,DZA,2/12/2020,0,,1.42,0,3.52
Algeria,DZA,2/13/2020,0,,1.61,0,4.52
Algeria,DZA,2/14/2020,0,,2.07,0,5.52
Algeria,DZA,2/15/2020,0,,3.18,0.48,7
Algeria,DZA,2/16/2020,0,,3.51,1,7.52
Algeria,DZA,2/17/2020,0,,4.64,1,10
Algeria,DZA,2/18/2020,0,,5.8,1,11.52
Algeria,DZA,2/19/2020,0,,7.16,2,15.52
Algeria,DZA,2/20/2020,0,,8.44,3,17
Algeria,DZA,2/21/2020,0,,10.77,3.48,20
Algeria,DZA,2/22/2020,0,,13.74,3.48,26.57
Algeria,DZA,2/23/2020,0,,16.07,5.47,29
Algeria,DZA,2/24/2020,0,,21.38,9,38.05
Algeria,DZA,2/25/2020,0,,25.48,8.47,51
Algeria,DZA,2/26/2020,0.14286,,31.92,11.47,60.1
Algeria,DZA,2/27/2020,0.14286,,39.1,15.95,72
Algeria,DZA,2/28/2020,0.14286,,49.22,24.48,86
Algeria,DZA,2/29/2020,0.14286,,61.67,25.95,104.1
Algeria,DZA,3/1/2020,0.42857,,76.28,32.85,137.05
Algeria,DZA,3/2/2020,0.42857,,95.83,41.95,171.12
Algeria,DZA,3/3/2020,0.5,,116.54,48.95,200.82
Algeria,DZA,3/4/2020,0.66667,,144.78,67,265
Algeria,DZA,3/5/2020,1.83333,,181.61,81.28,316.65
Algeria,DZA,3/6/2020,2.66667,,224.27,101.43,387.35
Algeria,DZA,3/7/2020,3.2,,276.55,119.33,492.75
Algeria,DZA,3/8/2020,3.5,,342.37,147.75,609.55
Algeria,DZA,3/9/2020,4.25,,425.54,189.88,726.4
Algeria,DZA,3/10/2020,4.25,,526.86,219.28,896.95
Algeria,DZA,3/11/2020,5,,653.77,281.55,1105.75
Algeria,DZA,3/12/2020,2.66667,,809.2,351.92,1355.32
Algeria,DZA,3/13/2020,2.66667,,994.22,432.1,1692.82
Algeria,DZA,3/14/2020,2.25,,1205.44,512.82,2069.82
Algeria,DZA,3/15/2020,4,,1436.48,618.55,2417.2
Algeria,DZA,3/16/2020,5.6,,1730.61,718.32,2955.45
Algeria,DZA,3/17/2020,6.33333,,2060.68,911.18,3470.7
Algeria,DZA,3/18/2020,5.71429,,2394.76,1036.75,4004.6
Algeria,DZA,3/19/2020,7.42857,,2758.23,1180.03,4602.65
Algeria,DZA,3/20/2020,9.28571,,3111.2,1362.33,5197.22
Algeria,DZA,3/21/2020,10.85714,,3505.25,1492.95,5910.77
Algeria,DZA,3/22/2020,14.57143,,3872.01,1701.38,6469.75
Algeria,DZA,3/23/2020,21.85714,,4221.06,1785.47,7098.87
Algeria,DZA,3/24/2020,24.57143,,4486.65,1922.92,7535.75
Algeria,DZA,3/25/2020,29.14286,,4497.42,1921.03,7615.97
Algeria,DZA,3/26/2020,32.85714,,4374.32,1881.35,7400.6
Algeria,DZA,3/27/2020,39.57143,,4227.29,1849.9,7090.8
Algeria,DZA,3/28/2020,43.85714,,4093.03,1724.47,6979.75
Algeria,DZA,3/29/2020,45,,3990.81,1724.55,6886.42
Algeria,DZA,3/30/2020,44.28571,,3898.59,1729.58,6673.02
Algeria,DZA,3/31/2020,50.57143,,3813.28,1633.9,6608.27
Algeria,DZA,4/1/2020,64.57143,,3743.52,1597.17,6445.85
Algeria,DZA,4/2/2020,77.85714,,3656.53,1556.53,6196.9
Algeria,DZA,4/3/2020,88.42857,,3524.5,1519.55,5931.37
Algeria,DZA,4/4/2020,108.85714,,3352.26,1480.72,5738.47
Algeria,DZA,4/5/2020,113.85714,,3195.34,1359.67,5413.15
Algeria,DZA,4/6/2020,115.57143,,3034.36,1298.28,5056.35
Algeria,DZA,4/7/2020,119.85714,,2888.43,1242.38,4862.25
Algeria,DZA,4/8/2020,107.42857,,2744.54,1208.22,4617.87
Algeria,DZA,4/9/2020,103.57143,,2636.84,1124.7,4340.22
Algeria,DZA,4/10/2020,97.14286,,2510.28,1054.62,4162.77
Algeria,DZA,4/11/2020,84.28571,,2400.71,1029.33,3930.5
Algeria,DZA,4/12/2020,82,,2306.14,968.48,3884.95
Algeria,DZA,4/13/2020,84.85714,,2195.46,926.85,3694.55
Algeria,DZA,4/14/2020,80,,2089.91,887.32,3465.9
Algeria,DZA,4/15/2020,86,,2001.71,847.55,3398.27
Algeria,DZA,4/16/2020,84,,1916.23,780.38,3247.72
Algeria,DZA,4/17/2020,86,,1834.89,786.55,3125.27
Algeria,DZA,4/18/2020,93.85714,,1774.34,754.47,2974.02
Algeria,DZA,4/19/2020,101.42857,,1720.37,750.75,2861.87
Algeria,DZA,4/20/2020,102.14286,,1682.54,735.35,2720.6
Algeria,DZA,4/21/2020,105,,1625.62,689.32,2536.77
Algeria,DZA,4/22/2020,105.85714,,1579.1,686.18,2474.4
Algeria,DZA,4/23/2020,107.14286,,1539.56,675.4,2387.05
Algeria,DZA,4/24/2020,105.57143,,1480.77,666.08,2261.05
Algeria,DZA,4/25/2020,101.28571,,1438.12,631.88,2294.05
Algeria,DZA,4/26/2020,103,,1442.77,663.55,2263.72
Algeria,DZA,4/27/2020,107.57143,,1453.6,669.2,2268.4
Algeria,DZA,4/28/2020,114.14286,,1462.69,681.38,2342.57
Algeria,DZA,4/29/2020,119.71429,,1478.39,676.42,2324.1
Algeria,DZA,4/30/2020,134,,1486.2,693.12,2393.12
Algeria,DZA,5/1/2020,142.71429,,1499.48,703.32,2395.78
Algeria,DZA,5/2/2020,146.71429,,1501.82,689.85,2389.02
Algeria,DZA,5/3/2020,148.42857,,1521.62,718.55,2463.02
Algeria,DZA,5/4/2020,156,,1530.99,680.6,2419.85
Algeria,DZA,5/5/2020,161.57143,,1546.05,713.48,2454.22
Algeria,DZA,5/6/2020,169.85714,,1558.29,718.08,2426.92
Algeria,DZA,5/7/2020,164.14286,,1579.98,731.8,2518.97
Algeria,DZA,5/8/2020,168,,1593.63,724.85,2495.87
Algeria,DZA,5/9/2020,173.57143,,1629.07,691.03,2561.52
Algeria,DZA,5/10/2020,180.42857,,1678.43,755.85,2681.12
Algeria,DZA,5/11/2020,178.42857,,1711.25,767.95,2726.45
Algeria,DZA,5/12/2020,177.57143,,1749.48,776.15,2869.07
Algeria,DZA,5/13/2020,175.57143,,1803.81,844.38,2897.02
Algeria,DZA,5/14/2020,179.42857,,1854.48,865.78,3002.37
Algeria,DZA,5/15/2020,180,,1903.93,857.85,3106.37
Algeria,DZA,5/16/2020,180,,1934.9,901.53,3196.4
Algeria,DZA,5/17/2020,180.42857,,1959.5,910.65,3232.35
Algeria,DZA,5/18/2020,185.14286,,1977.76,896.18,3275.97
Algeria,DZA,5/19/2020,187.14286,,1996.06,897.8,3360.5
Algeria,DZA,5/20/2020,187.14286,,2031.36,968.75,3386.12
Algeria,DZA,5/21/2020,184.14286,,2043.33,961.7,3438.97
Algeria,DZA,5/22/2020,183.71429,,2081.38,976.08,3487.27
Algeria,DZA,5/23/2020,184.14286,,2116.28,975.18,3610.12
Algeria,DZA,5/24/2020,184.57143,,2131.08,1005.9,3513.95
Algeria,DZA,5/25/2020,183.85714,,2167.33,1007.15,3612.07
Algeria,DZA,5/26/2020,186,,2210.61,1060.95,3691.6
Algeria,DZA,5/27/2020,188.57143,,2252.82,1018.25,3861.25
Algeria,DZA,5/28/2020,187.85714,,2288.78,1092.93,3806.95
Algeria,DZA,5/29/2020,181.28571,,2329.44,1114,4015.37
Algeria,DZA,5/30/2020,173.71429,,2337.02,1164.75,4043.82
Algeria,DZA,5/31/2020,164.85714,,2336.61,1081.05,4017.38
Algeria,DZA,6/1/2020,155.42857,,2332.43,1075.75,3976.52
Algeria,DZA,6/2/2020,144.28571,,2323.84,1079.9,3900.82
Algeria,DZA,6/3/2020,132.71429,,2313.9,1079.03,3910.1
